source_rank,tld,source_status,evidence_state,evidence_date,report_ref,fixture_ref,fixture_scope,evidence_note,follow_up_state,follow_up_date,follow_up_report_ref,follow_up_fixture_ref,follow_up_note
157,shop,delegated,rdap_only,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"whois.nic.shop | WHOIS retired, RDAP only | No parser; do not classify the notice",rdap_only_no_whois,2026-09-25,docs/audits/top1000-es-pk-shop-dev-app-2026-09-25.md,"",The legacy WHOIS endpoint returns a retirement notice; current service evidence is through the official RDAP endpoint.
158,cat,delegated,paired,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,whois.nic.cat | Registered and absent responses parse | Added current host mapping and absence marker,"","","","",""
159,lk,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"whois.nic.lk | Timed out on both probes | Unknown, no parser change","","","","",""
160,kg,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"whois.kg | Empty response for both probes | Unknown, no parser change","","","","",""
161,tz,delegated,paired,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,whois.tznic.or.tz | Registered and absent responses parse | Fixed missing-status registered response,"","","","",""
162,ug,delegated,paired,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,whois.co.ug | Registered and absent responses parse | Added current domain and absence wording,"","","","",""
163,ci,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"whois.nic.ci | Empty response for both probes | Unknown, no parser change","","","","",""
164,ps,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"whois.pnina.ps | Connection refused | Unknown, no parser change","","","","",""
165,mk,delegated,paired,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,whois.marnet.mk | Registered and absent responses parse | Added host parser and missing-status mapping,"","","","",""
166,az,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"Web adapter, no port-43 host | Web-only | No parser change","","","","",""
167,al,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,Adapter none | No WHOIS endpoint | No parser change,"","","","",""
168,example,special-use,classification_only,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,ICANN special-use string | Not a delegated TLD | Excluded from parser coverage,"","","","",""
169,gl,delegated,paired,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,whois.nic.gl | Registered and absent responses parse | Updated current CentralNic layout safely,"","","","",""
170,zw,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,Adapter none | No WHOIS endpoint | No parser change,"","","","",""
171,ni,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"Web adapter, no port-43 host | Web-only | No parser change","","","","",""
172,mn,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"whois.nic.mn | Empty response for both probes | Unknown, no parser change","","","","",""
173,vg,delegated,paired,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,whois.nic.vg | Registered and absent responses parse | Added current CentralNic host parser,"","","","",""
174,sn,delegated,paired,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,whois.nic.sn | Registered and absent responses parse | Recognised current %% NOT FOUND wording,"","","","",""
175,ki,delegated,unknown,2026-09-19,docs/audits/topdomains-151-175-2026-09-19.md,spec/fixtures/responses/topdomains_151_175,report_collection,"whois.nic.ki | Empty response for both probes | Unknown, no parser change","","","","",""
176,lb,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
177,om,delegated,paired,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.registry.om | Healthy | google.om registered and generated label returned No Data Found; existing parser covered both.,"","","","",""
178,gh,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
179,mt,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
180,cy,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
181,ac,delegated,absence_only,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.nic.ac | Fixed | Current absence wording is Domain not found.; the ICB parser now recognizes it alongside NOT FOUND.,"","","","",""
182,cf,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.dot.cf | Unreachable | Port 43 refused the connection; no registration or availability conclusion.,"","","","",""
183,digital,delegated,explicit_unsupported,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,"whois.nic.digital | Unsupported | The registry returned TLD is not supported.; no parser was added, so the response remains unknown rather than registered or available.","","","","",""
184,kw,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
185,dz,delegated,paired,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.nic.dz | Fixed | Current registered output uses Domain Name: and absence uses % No match for domain; the parser now handles both.,"","","","",""
186,jo,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
187,vc,delegated,paired,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.afilias-grs.info | Fixed | Current Afilias block parsed after avoiding key/value headers as a disclaimer and stopping at the registry footer; registered and Domain not found. fixtures pass.,"","","","",""
188,pa,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
189,cu,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
190,space,delegated,absence_only,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.nic.space | Fixed | Current absence wording is >>> Domain <name> is available for registration; the CentralNic scanner now recognizes it in addition to DOMAIN NOT FOUND.,"","","","",""
191,sv,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
192,ag,delegated,registered_only,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.nic.ag | Fixed | Current registered Afilias output begins directly with key/value fields; the scanner no longer consumes that block as a disclaimer.,"","","","",""
193,cm,delegated,paired,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,"whois.netcom.cm | Fixed | Current output uses Domain Name: and EPP status URLs, while absence uses The queried object does not exist: No Object Found; both now classify safely.","","","","",""
194,ml,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.dot.ml | Unresolved | The port-43 query timed out; no parser conclusion.,"","","","",""
195,ao,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,None | No adapter | whois has no standard or web adapter for .ao; no parser conclusion.,"","","","",""
196,cv,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,Web | Web-only | No port-43 adapter in whois; no parser change.,"","","","",""
197,click,delegated,explicit_unsupported,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.uniregistry.net | Fixed safety | The registry returned Tld not supported by this registry interface; the parser now raises ResponseIsUnavailable instead of falling through to registered.,"","","","",""
198,email,delegated,explicit_unsupported,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,"whois.nic.email | Unsupported | The registry returned TLD is not supported.; no parser was added, so the response remains unknown rather than registered or available.","","","","",""
199,na,delegated,unknown,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.na-nic.com.na | Unreachable | DNS resolution for the configured host failed; no registration or availability conclusion.,"","","","",""
200,mw,delegated,paired,2026-09-19,docs/audits/top-176-200-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_176_200,report_collection,whois.nic.mw | Fixed | Current whoisd output has no status key; the parser now uses the exact no-entries marker for availability and domain-key presence for registration.,"","","","",""
201,iq,delegated,unknown,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.cmc.iq / standard | Host does not resolve from the audit environment | No parser change; unknown,unknown,2026-09-25,docs/audits/top-201-250-current-host-followup-2026-09-25.md,"",The IANA-listed whois.cmc.iq host did not resolve from the audit environment; no parser classification is supported.
202,cd,delegated,paired,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.nic.cd / standard | Current registered and no-object responses parse correctly | Fixed registered evidence to accept Registry Domain ID,"","","","",""
203,mu,delegated,unknown,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.nic.mu / standard | Port 43 timed out for both probes | No parser change; unknown,paired,2026-09-25,docs/audits/top-201-250-current-host-followup-2026-09-25.md,spec/fixtures/responses/topdomains_201_250_current_20260925/whois.tld.mu,"A registered and generated-name pair was captured from IANA-listed whois.tld.mu. The standard whois client routes .mu elsewhere, so this does not establish default-route coverage."
204,asia,delegated,paired,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.nic.asia / standard | Current registered and Domain not found. responses parse | Added current Name Server label fallback and unknown safety,"","","","",""
205,ga,delegated,unknown,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.dot.ga / standard | Host does not resolve from the audit environment | No parser change; unknown,unknown,2026-09-25,docs/audits/top-201-250-current-host-followup-2026-09-25.md,"",IANA lists no WHOIS endpoint for .ga and the mapped host did not resolve; no WHOIS classification is inferred.
206,bn,delegated,registered_only,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,"whois.bnnic.bn / standard | Current probes both returned Domain Not Found; legacy registered fixture remains covered | Registration now requires a domain record, otherwise unknown","","","","",""
207,life,delegated,explicit_unsupported,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.nic.life / standard | Registry returns TLD is not supported. | Added explicit unavailable classification,"","","","",""
208,bw,delegated,unknown,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.nic.net.bw / standard | Registry returns Prohibited String - Domain Cannot Be Registered for both probes | Added parser; policy response remains unknown,"","","","",""
209,rw,delegated,paired,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.ricta.org.rw / standard | Current registered and no-object responses parse correctly | Added CoCCA parser and mapping coverage,"","","","",""
210,mm,delegated,unknown,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,no adapter | No port-43 path in current whois mapping | No parser change,"","","","",""
211,tj,delegated,unknown,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,"web adapter | Web lookup only, no port-43 response | No parser change","","","","",""
212,africa,delegated,unknown,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,africa-whois.registry.net.za / standard | Mapped host unreachable from the audit environment | No parser change; unknown,paired,2026-09-25,docs/audits/top-201-250-current-host-followup-2026-09-25.md,spec/fixtures/responses/topdomains_201_250_current_20260925/whois.nic.africa,"A registered and generated-name pair was captured from IANA-listed whois.nic.africa. The standard whois client routes .africa elsewhere, so this does not establish default-route coverage."
213,gy,delegated,paired,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.registry.gy / standard | Current registered and no-object responses parse correctly | Current no-object marker now maps to available,"","","","",""
214,world,delegated,explicit_unsupported,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.nic.world / standard | Registry returns TLD is not supported. | Added explicit unavailable classification,"","","","",""
215,ad,delegated,unknown,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,no adapter | No port-43 path in current whois mapping | No parser change,"","","","",""
216,as,delegated,paired,2026-09-19,docs/audits/top-201-225-tlds-2026-09-19.md,spec/fixtures/responses/topdomains_201_225,report_collection,whois.nic.as / standard | Current registered and no-object responses parse correctly | Registration now requires record evidence; added current no-object marker,"","","","",""
